Time,Distance,RPM
98.300,3.848,4626.410156
98.400,3.851,4686.899902
98.500,3.855,4701.310059
98.600,3.858,4734.029785
98.700,3.861,4756.040039
98.800,3.864,4751.549805
98.900,3.867,4816.620117
99.000,3.871,4836.040039
99.100,3.874,4839.350098
99.200,3.877,4910.250000
99.300,3.881,4938.680176
99.400,3.884,5009.879883
99.500,3.888,5061.609863
99.600,3.891,5107.939941
99.700,3.895,5142.399902
99.800,3.898,5161.200195
99.900,3.902,5289.709961
100.000,3.905,5287.899902
100.100,3.909,5265.970215
100.200,3.913,5437.100098
100.300,3.916,5444.330078
100.400,3.920,5408.819824
100.500,3.924,5533.189941
100.600,3.928,5560.500000
100.700,3.932,5567.000000
100.800,3.935,5640.500000
100.900,3.939,5654.000000
101.000,3.943,5695.500000
101.100,3.947,5733.500000
101.200,3.951,5730.000000
101.300,3.955,5846.000000
101.400,3.959,5907.000000
101.500,3.963,5892.000000
101.600,3.967,5940.500000
101.700,3.972,5974.500000
101.800,3.976,6052.500000
101.900,3.980,6159.500000
102.000,3.984,6143.500000
102.100,3.989,6131.000000
102.200,3.993,6233.000000
102.300,3.997,6245.500000
102.400,4.002,6262.500000
102.500,4.006,6334.000000
102.600,4.010,6145.500000
102.648,4.012,5955.899902
